Episode,Reward,Loss,Done
53,20.766450439915488,58.65574645996094,True
54,-336.40277273729225,11.99941635131836,True
55,-106.16792611378602,131.70103454589844,True
56,-183.01079878996154,94.1604995727539,True
57,-135.57932349173134,8.843010902404785,True
58,-183.10235447306366,21.66163444519043,True
59,-262.2465593188288,35.1193733215332,True
60,-73.82483939904465,39.09512710571289,True
61,-53.058152657254,19.166576385498047,True
62,-53.99507508270137,68.6995620727539,True
63,-100.79657491421494,12.428163528442383,True
64,-104.62053354377595,2.472987651824951,True
65,-136.01790905755328,8.931844711303711,True
66,-77.44287128058733,12.224565505981445,True
67,-164.88739042700098,11.326952934265137,True
68,-116.8882852335923,8.982154846191406,True
69,-148.63717288900074,5.0944061279296875,True
70,-330.6044356723369,9.466687202453613,True
71,-126.17076589267681,48.65272903442383,True
72,-69.94349292908524,2.0018725395202637,True
73,-87.49967654345187,5.516183376312256,True
74,-234.0115871159402,32.84688949584961,True
75,-82.45025710041801,6.185782432556152,True
76,-135.2254506038107,37.63402557373047,True
77,-62.51742751611101,2.110527276992798,True
78,-186.79355097207423,6.293230056762695,True
79,-46.4802742497382,12.737210273742676,True
80,-105.7320626439938,19.57512092590332,True
81,-84.77597537240275,17.421428680419922,True
82,-104.14574752829147,179.55630493164062,True
83,-14.410983952953345,18.018451690673828,True
84,-62.751283069974406,2.513978958129883,True
85,-19.37497921651378,3.7283806800842285,True
86,-69.70289220913918,7.293062686920166,True
87,-77.25736666659446,40.99293899536133,True
88,-20.16403701814197,34.96013259887695,True
89,-267.0731671270487,11.153063774108887,True
90,-108.84752516874022,14.681452751159668,True
91,-124.11792528327744,15.889135360717773,True
92,-169.5084046103593,105.25091552734375,True
93,-70.11372973270718,16.933629989624023,True
94,-154.4702888448346,12.866580963134766,True
95,-191.98820148244306,34.190555572509766,True
96,-97.85891951546147,25.345922470092773,True
97,-24.765211369116003,15.517439842224121,True
98,-133.0432369489685,33.88492965698242,True
99,-83.19781008894182,73.37044525146484,True
100,-84.98921159343598,18.724246978759766,True
101,-39.60984542834972,45.069847106933594,True
102,-93.10925642444619,2.678931713104248,True
103,-22.027471967185278,4.535131931304932,True
104,-56.29890995683015,4.815496921539307,True
105,-83.96178188264568,3.7716403007507324,True
106,-137.92650210955793,36.30794143676758,True
107,-88.56147260359496,22.440027236938477,True
108,-94.32983586995212,18.6152286529541,True
109,-127.31582914764614,20.81106948852539,True
110,-113.68350288694087,23.747934341430664,True
111,-47.174978491108206,22.123292922973633,True
112,-28.74835401054331,8.539138793945312,True
113,-90.98268670146676,11.402853965759277,True
114,-63.69389981140165,8.610451698303223,True
115,-131.27559580084852,23.18798065185547,True
116,-59.56177356115878,58.79513931274414,True
117,-88.49022310993402,171.77149963378906,True
118,-5.880693873540324,12.89395809173584,True
119,-84.81124128904736,32.632545471191406,True
120,-72.23410878515226,13.641019821166992,True
121,-249.66052296136652,5.555071830749512,True
122,-35.60318350972078,22.643835067749023,True
123,-34.63529910643159,20.728715896606445,True
124,-53.747842153895306,18.77853775024414,True
125,-59.85604610755328,83.58938598632812,True
126,-14.20486319122547,101.6285400390625,True
127,-69.0163326794865,7.291774749755859,True
128,-273.13681178470455,9.962002754211426,True
129,-3.234203029032571,5.029704570770264,True
130,-18.06934884569924,3.783108949661255,True
131,-52.1508702182168,1.623765230178833,True
132,-186.00529235414075,9.736457824707031,True
133,-65.64552584243314,6.021503925323486,True
134,-65.38794811855317,2.831155300140381,True
135,-95.60186719531715,16.524072647094727,True
136,-9.404066946165983,4.8371262550354,True
137,-8.182942169479418,42.68301010131836,True
138,-91.95007951211186,24.404653549194336,True
139,-33.834874227150635,58.59414291381836,True
140,-21.76961316859817,26.591487884521484,True
141,-131.08345985965988,30.8792667388916,True
142,-201.37408153918636,9.084787368774414,True
143,-159.3242233239423,55.8572998046875,True
144,-137.395074849585,51.70273208618164,True
145,-15.052778968869916,8.345101356506348,True
146,34.407747736086634,18.809120178222656,True
147,-51.29346174702056,15.702960014343262,True
148,35.91832091350504,16.791732788085938,False
149,-8.773969898484452,4.2847723960876465,True
150,-30.910061558728614,59.43144989013672,True
151,-179.86185742090663,8.872542381286621,True
152,-7.592587350192375,21.523151397705078,True
153,-44.58579571153585,22.74724006652832,True
154,19.695437618542115,21.308534622192383,False
155,-104.3150247549167,10.070610046386719,True
156,-10.876721322210088,9.585891723632812,True
157,-14.51826078880957,2.7788305282592773,True
158,-25.724846198716435,25.534912109375,False
159,-174.10649490943808,7.106940269470215,True
160,35.841849901314276,41.660369873046875,False
161,-8.01406181296926,14.464409828186035,True
162,-5.46729523043669,13.449772834777832,True
163,9.606122248829152,15.59360408782959,True
164,15.014294241011356,34.57701110839844,True
165,-22.11389543509803,7.949524402618408,False
166,-80.9464840926118,40.47898483276367,False
167,-60.009239724809426,196.50575256347656,False
168,36.46072642698522,22.60279655456543,True
169,-362.3770571408083,38.71961975097656,True
170,-70.86577729339481,4.976988315582275,True
171,-43.50805576953174,20.16439437866211,True
172,-34.01778038359452,32.719573974609375,False
173,-5.400748149117717,28.354652404785156,True
174,-34.700033689703616,14.278627395629883,True
175,19.704271855122897,7.849247932434082,True
176,6.7519281816893795,50.92754364013672,True
177,25.614338134167554,4.968812465667725,True
178,-81.4429221851781,7.89205265045166,True
179,-24.093518393112976,5.128804683685303,False
180,-202.29628312134878,5.9214630126953125,True
181,-80.21863901278951,51.19809341430664,False
182,-23.783137650575924,6.881121635437012,True
183,-266.2231180845997,18.35975456237793,True
184,40.5943558428244,18.039831161499023,False
185,1.5352290449260835,10.880929946899414,True
186,-78.74805403227745,5.487183570861816,True
187,-187.4435744556807,21.257343292236328,True
188,-15.376252007855726,59.0360221862793,True
189,7.2516224691443085,5.661362171173096,True
190,-185.19397075115398,11.922978401184082,True
191,10.741171991379925,6.957106590270996,False
192,-2.9553096667103915,10.2482271194458,True
193,-203.67955135073345,140.2660369873047,True
194,-11.524167963981498,18.79320526123047,True
195,30.26517519663767,17.62714385986328,True
196,-184.23733094161983,16.51272964477539,True
197,40.70260066404412,5.763772964477539,False
198,26.791455917797023,8.58698844909668,False
199,-30.930665380919407,12.247668266296387,True
200,7.945872839057762,3.757084608078003,False
201,9.198140567552358,5.974599361419678,False
202,-155.28993034553764,9.535600662231445,True
203,62.52397360813842,28.207406997680664,False
204,-4.186173721919716,11.179173469543457,False
205,34.915257248434614,5.575319766998291,False
206,-35.990789727946066,11.416287422180176,True
207,47.43012638345869,43.21516036987305,False
208,-152.01941733889416,99.66615295410156,True
209,8.363580813612288,3.8262879848480225,True
210,-4.083873982562878,28.814910888671875,True
211,2.058774682331131,16.467008590698242,False
212,59.51510793441993,5.419023513793945,False
213,85.10795547559772,22.114086151123047,False
214,-11.562902056821414,15.785439491271973,True
215,-208.06195124193425,27.42361068725586,True
216,53.70502854238332,4.5183210372924805,False
217,-10.20227218647598,10.168079376220703,True
218,59.34129600855802,27.643802642822266,False
219,81.40149625841694,14.501973152160645,False
220,84.07904726764437,4.980560779571533,False
221,85.8283193378704,15.894911766052246,False
222,36.2654854559535,6.855851173400879,False
223,55.97600534058901,13.86832332611084,False
224,-161.01357697804616,23.943580627441406,True
225,182.70384737052154,15.6904878616333,True
226,71.96084430301596,9.533510208129883,False
227,33.47176217164003,5.563724040985107,False
228,-19.91291897853823,4.488200664520264,True
229,34.59149908404471,6.343232154846191,False
230,75.33241617039407,12.662354469299316,False
231,81.69431025626753,41.916873931884766,False
232,-83.63751951041569,16.080591201782227,False
233,59.4615576130176,15.416096687316895,False
234,-3.7311693888200783,17.930530548095703,False
235,-14.104672058390037,8.164407730102539,True
236,-106.81763629948074,19.93895721435547,True
237,84.20047899948014,5.567327976226807,False
238,94.24519110168424,9.094295501708984,False
239,73.80800847509508,9.052421569824219,False
240,61.85327260934027,57.125980377197266,False
241,99.1986193479897,34.601871490478516,False
242,114.49830126240069,6.221032619476318,False
243,67.54344274293118,8.500619888305664,False
244,-34.66732457862893,3.4059574604034424,False
245,123.05093714015452,3.7878010272979736,False
246,66.25950603860223,5.815637111663818,False
247,67.57934959413484,60.675209045410156,False
248,128.96364270684717,4.163204669952393,False
249,77.98986877234574,7.042941570281982,False
250,67.2968494543189,29.95916175842285,False
251,-16.065783690550944,5.9244256019592285,True
252,67.3508823608725,10.92043685913086,False
253,67.28891779859083,6.452138423919678,False
254,-72.92336286021597,8.102622985839844,True
255,56.999312646505246,23.274471282958984,False
256,105.94597039250802,21.353099822998047,False
257,-13.517325952738588,7.0466179847717285,False
258,116.03296292140242,8.596722602844238,False
259,48.00955972999435,11.59041690826416,False
260,23.142670067016127,4.8085150718688965,False
261,89.34969471615508,6.35594367980957,False
262,61.80045196215104,9.02857494354248,False
263,33.45651576188741,4.868871212005615,False
264,-20.2745973239312,3.7834572792053223,False
265,83.34184234593322,8.804279327392578,False
266,47.96738482969954,31.43737030029297,False
267,84.65792538982504,3.7244491577148438,False
268,9.331946791287308,2.985544443130493,False
269,145.44142650660154,13.118884086608887,False
270,-101.70208994188035,6.9077959060668945,True
271,41.235776078143644,7.753822326660156,False
272,25.922261221955523,4.402186393737793,False
273,68.35136419812541,6.349509239196777,False
274,91.28495515576664,63.076141357421875,False
275,-39.04453227718524,3.5915868282318115,True
276,6.316491773853479,4.792360305786133,False
277,67.84687142849585,17.86777687072754,False
278,86.33067673695892,6.519254207611084,False
279,-21.313659408644483,8.71291732788086,True
280,61.278704172624074,4.350337028503418,False
281,-41.78098630973831,2.215702772140503,False
282,77.72871899925623,2.4921090602874756,False
283,81.7554349569221,4.3115234375,False
284,77.44158453280912,32.90966033935547,False
285,114.92148897336824,46.024940490722656,False
286,119.74674371679625,5.151795387268066,False
287,55.04707604707495,5.192527770996094,False
288,100.1646441887672,13.737189292907715,False
289,106.68879081260593,6.259238243103027,False
290,70.50645550355337,22.84297752380371,False
291,90.78402036063939,2.4595062732696533,False
292,147.23030623527015,44.07217025756836,False
293,131.8302594868262,43.18777084350586,False
294,112.4112742793971,3.0515921115875244,False
295,119.15207025695858,7.300496578216553,False
296,127.13990046057798,4.142973899841309,False
297,93.15297482998628,4.549079895019531,False
298,92.06554953761243,4.087130069732666,False
299,-188.7136931182735,2.9912548065185547,True
300,159.98567991951415,2.2748827934265137,False
301,111.93249150185466,13.490840911865234,False
302,100.07043481208318,3.1525018215179443,False
303,77.66291536532147,5.7433037757873535,False
304,232.3759268783863,3.516589641571045,True
305,134.0622350690421,5.117320537567139,False
306,20.283885861497737,8.211894035339355,True
307,241.8898980241859,4.6959123611450195,True
308,59.338142355273604,4.705521583557129,False
309,131.41433832110766,10.01884651184082,False
310,-2.4463262241236228,5.105081558227539,False
311,-100.15413074002407,2.653428792953491,True
312,120.05366232767015,39.270057678222656,False
313,146.49748483492255,26.270376205444336,False
314,102.38229236527533,4.852595806121826,False
315,-165.11477824765058,8.367186546325684,True
316,-131.1111351457866,2.695155382156372,True
317,71.35613923749078,12.994316101074219,False
318,110.4923761050015,12.260049819946289,False
319,116.20486259763885,5.558107376098633,False
320,246.90718125670946,5.214461326599121,True
321,104.54043113818648,3.7024483680725098,False
322,90.23113526214142,3.0771942138671875,False
323,101.19793037419716,5.111403942108154,False
324,149.4772091889949,4.190284729003906,False
325,117.47956203855279,9.40617561340332,False
326,87.10324490877521,82.10881042480469,False
327,209.9276260746458,3.116373300552368,True
328,-19.25756076792598,3.7115087509155273,True
329,178.4548399351991,2.2097601890563965,False
330,111.62114386931891,5.319790363311768,False
331,67.19407229910591,8.0592041015625,False
332,93.5437900888725,3.285069704055786,False
333,99.57744518643975,3.6983513832092285,False
334,124.4690880658486,21.166006088256836,False
335,105.01643508290721,25.54693603515625,False
336,277.62681440198156,5.692166805267334,True
337,128.38093845801666,7.136341571807861,False
338,136.97075756779353,3.3130009174346924,False
339,31.045202989325702,3.974419355392456,True
340,94.22488825983928,10.217799186706543,False
341,98.8406738705201,3.7659242153167725,False
342,103.34119553951679,32.6292839050293,False
343,128.63427227174395,2.7168736457824707,False
344,138.44561032634093,2.3903074264526367,False
345,77.0410682166267,13.489935874938965,False
346,-22.328466851856007,6.933128356933594,False
347,216.5944056867994,23.425594329833984,True
348,-153.64228983739696,4.419826984405518,True
349,55.94590845341949,20.541244506835938,False
350,211.77066841401324,3.5160906314849854,True
351,3.4607759851191107,24.84882354736328,False
352,230.98073210522267,5.596170902252197,True
353,111.49021244851842,2.845762014389038,False
354,24.614724196849316,64.570556640625,False
355,-201.5846995533642,4.223409652709961,True
356,-164.32741308127513,4.231266498565674,True
357,229.40002292680134,20.545175552368164,True
358,-142.39604260781329,2.6634039878845215,True
359,111.1657720852689,6.575314998626709,False
360,111.20266387458368,4.648136615753174,False
361,-214.4210460519705,9.89901351928711,True
362,-139.4267364834211,5.067015171051025,True
363,-119.1384959341421,4.47732400894165,True
364,51.04292675258229,154.6642608642578,False
365,207.74978748168027,18.60536766052246,True
366,131.31779547489822,5.359106540679932,False
367,154.48642929781363,2.84210205078125,False
368,-100.25536845592057,3.6219866275787354,False
369,-6.299967354010192,7.955331325531006,True
370,221.66125090093195,7.910036563873291,True
371,139.5657177927448,6.024457931518555,False
372,211.0016328960922,30.52153778076172,True
373,132.28232506638054,2.6976022720336914,False
374,153.9673723633286,6.205689430236816,False
375,97.08118396045563,13.953949928283691,False
376,291.6617568629679,3.9162936210632324,True
377,244.62199147320274,3.4470787048339844,True
378,97.77451065961792,2.8275630474090576,False
379,232.7934999993315,8.36859130859375,True
380,218.3527226220353,3.5234508514404297,True
381,206.9636865651998,7.226597785949707,True
382,41.95130897584548,2.840970277786255,True
383,264.96104246115976,15.050905227661133,True
384,196.81743489280723,4.709412097930908,True
385,146.33661576702752,7.131744384765625,False
386,139.18323258917064,22.880083084106445,False
387,234.02953164960098,11.489063262939453,True
388,218.6061294877195,3.8080523014068604,True
389,232.17965053746798,15.172625541687012,True
390,47.46980426467187,5.334811210632324,False
391,100.60278039200202,10.51718807220459,False
392,223.17067289915792,4.549936294555664,True
393,-204.48018856473848,1.506820797920227,True
394,239.04815517818463,6.3616623878479,True
395,163.92161401096783,5.706630706787109,False
396,112.52192435003427,1.5770068168640137,False
397,120.35743815303142,2.362313985824585,False
398,262.7376540845029,16.299015045166016,True
399,113.23682822564437,99.70001983642578,False
400,-42.25049732900504,4.324502944946289,True
401,-124.66634499337634,4.988674163818359,True
402,137.13292266333625,2.056246042251587,False
403,250.26267640160262,4.332292556762695,True
404,169.85645887464182,52.48371124267578,False
405,215.84267599936396,27.05069923400879,True
406,144.9340289037874,3.283484935760498,False
407,251.02264487101377,2.3560869693756104,True
408,13.944569567591815,9.061379432678223,False
409,219.12118848924143,6.788289546966553,True
410,242.40308364775748,2.5843749046325684,True
411,117.09507278768524,7.715670108795166,False
412,235.56128268279838,12.891170501708984,True
413,219.495836358487,2.2370948791503906,True
414,273.6645604624539,2.92790150642395,True
415,170.42029966404738,75.42498016357422,False
416,135.0977973091479,27.91043472290039,False
417,131.26884946315064,3.026873826980591,False
418,93.89026527938144,2.589759349822998,False
419,236.43275472960963,5.036787509918213,True
420,239.9269940022521,2.667881488800049,True
421,174.47401517930246,116.9046630859375,True
422,253.80968749860787,71.99092864990234,True
423,282.3746841816402,1.3701400756835938,True
424,275.7533512279641,1.7920851707458496,True
425,-182.8793224710052,55.04768371582031,True
426,232.50823237317104,2.801664352416992,True
427,250.7537848114741,4.047156810760498,True
428,268.80584933494487,4.634754657745361,True
429,-231.19692613951034,2.841732978820801,True
430,275.8926660999249,4.375931739807129,True
431,220.81689164126655,1.8604638576507568,True
432,-11.592193362357733,8.380291938781738,True
433,259.17931894632056,18.517587661743164,True
434,250.1447783653912,5.193359375,True
435,126.17454755111417,5.629194259643555,False
436,250.4094592260883,13.096220016479492,True
437,264.5842633237494,1.429858922958374,True
438,211.93865411914175,4.21240758895874,True
439,216.41759241767897,3.1076183319091797,True
440,120.56086052048187,2.6382827758789062,False
441,230.4997722992446,40.90442657470703,True
442,232.17658952762355,2.6492326259613037,True
443,190.61735437616971,2.175790548324585,True
444,238.2210515620998,6.667459011077881,True
445,232.39298416120434,6.920551776885986,True
446,283.18279422673976,4.259350776672363,True
447,266.3282625041027,3.260664701461792,True
448,200.99852028588242,2.5601162910461426,True
449,213.63022200382602,3.0434036254882812,True
450,230.61126275285184,7.292551040649414,True
451,221.66196007838312,2.5653417110443115,True
452,224.4150698125329,4.062772274017334,True
453,262.7961608611364,5.629423141479492,True
454,244.94532476533914,2.668607711791992,True
455,232.66412993919093,2.7888784408569336,True
456,262.87491098638895,10.431327819824219,True
457,238.1839392325773,7.533867835998535,True
458,192.3638917461874,3.683492422103882,True
459,229.49076020108225,4.17526388168335,True
460,225.74835853096016,22.610858917236328,True
461,221.50224726975026,10.195450782775879,True
462,275.0051386766673,5.345717430114746,True
463,153.42692973030208,2.0635902881622314,True
464,243.96991140123464,2.2613525390625,True
465,5.816113255910134,4.3414225578308105,False
466,-40.96459340550249,2.6057326793670654,True
467,159.10811094200716,1.519187331199646,True
468,257.22354858847086,1.6009823083877563,True
469,249.20403791573887,2.135655403137207,True
470,154.83009797563355,9.859930038452148,True
471,112.84750800981924,145.5463104248047,True
472,291.7212215711679,8.018481254577637,True
473,260.0974295071539,1.9532155990600586,True
474,282.6640084780564,5.621886253356934,True
475,243.77002660488952,78.41423034667969,True
476,199.9460624803456,15.785929679870605,True
477,245.34844695875023,5.509356498718262,True
478,219.92839570673254,64.63479614257812,True
479,251.61079872729258,2.9780964851379395,True
480,34.74849635180428,5.585777282714844,False
481,9.948007173561251,4.530515193939209,True
482,-413.173756672582,2.9686999320983887,True
483,-138.42921135167688,1.372674822807312,True
484,261.7179838525966,3.3067924976348877,True
485,257.21464547477774,4.535151481628418,True
486,230.97922208197355,3.7112622261047363,True
487,225.12845136642147,1.6844406127929688,True
488,231.90689512117936,38.47206497192383,True
489,265.61407149150153,10.425925254821777,True
490,239.55717971097076,2.53788685798645,True
491,278.05442446772116,3.8527965545654297,True
492,227.9682600162775,3.3601958751678467,True
493,195.51451151767083,2.8891634941101074,True
494,242.59431124479624,3.1229166984558105,True
495,-44.040066636765275,3.635232448577881,True
496,213.12769445618656,7.070605754852295,True
497,140.36720569106666,2.2219154834747314,False
498,243.56219807502117,1.8489145040512085,True
499,71.22713301619025,10.283025741577148,False
500,-294.55440850488196,2.809636116027832,True
501,190.80673265828602,4.989338397979736,True
502,229.2681971187315,65.00277709960938,True
503,251.3139199379311,6.58338737487793,True
504,216.0459311119322,3.8888232707977295,True
505,251.88349076612067,6.545848846435547,True
506,224.31567032497054,8.020233154296875,True
507,222.24299122183265,3.3232100009918213,True
508,-4.13266225584853,13.467988014221191,True
509,201.99011229530828,3.2436933517456055,True
510,202.59230299483275,1.947601079940796,True
511,254.7545390960193,2.7953569889068604,True
512,-156.47457253150185,3.665478467941284,True
513,199.74851688094145,6.24719762802124,True
514,-9.541695834472648,15.15788745880127,True
515,238.73106972097796,3.0830066204071045,True
516,82.2994360224346,7.737517356872559,False
517,84.40311866690435,3.195038318634033,False
518,235.18532466658033,8.728190422058105,True
519,170.75469717103869,23.85209083557129,True
520,244.81006321630727,2.303605079650879,True
521,113.15973865132709,32.11846160888672,False
522,27.983738785643194,3.124018430709839,False
523,193.2672617538716,3.7330172061920166,True
524,231.2060930824769,20.534597396850586,True
525,-55.76513875784313,19.51750373840332,False
526,283.86334134990625,2.5420589447021484,True
527,203.97739522633435,2.7837090492248535,True
528,286.0128030077208,2.282688617706299,True
529,265.3949541682349,34.98768615722656,True
530,222.47633571838344,4.406014919281006,True
531,235.37353066298192,2.065117120742798,True
532,282.3700338019962,1.4441860914230347,True
533,254.90573846436226,97.14492797851562,True
534,271.06921517763294,3.395599365234375,True
535,259.82138871202983,2.9022843837738037,True
536,272.2797585919472,3.473269462585449,True
537,277.8512029213597,7.524667739868164,True
538,210.55388924806414,2.2909886837005615,True
539,-230.06322722259017,5.7145891189575195,True
540,191.9889195393502,5.744975566864014,True
541,260.85914158795845,3.612791061401367,True
542,159.54387798736585,11.162436485290527,True
543,-88.19672114303467,2.9761881828308105,False
544,258.8203263812977,4.099250316619873,True
545,305.6428657768119,5.821310997009277,True
546,252.79702215507896,3.002833127975464,True
547,244.8906977984991,6.213457107543945,True
548,195.0022190065555,3.0966484546661377,True
549,249.45892657451435,18.658296585083008,True
550,-119.05585079901,6.870789527893066,True
551,250.42239639467877,16.62590980529785,True
552,225.97624958291186,2.7929773330688477,True
553,212.25280255129235,1.9952001571655273,True
554,254.3832945358571,2.2414965629577637,True
555,128.29430209844065,1.4699074029922485,True
556,213.06670707748464,7.099573612213135,True
557,278.377207813651,2.6283464431762695,True
558,197.63712832610065,1.2535203695297241,True
559,-45.741000090565414,68.69889831542969,False
560,225.34586295685716,6.053465366363525,True
561,-86.36848896743584,4.89875602722168,False
562,195.9022429817261,4.2333574295043945,True
563,-184.46674457016962,12.458521842956543,True
564,-17.12528143743929,12.167487144470215,False
565,270.7044279627413,20.968334197998047,True
566,150.5655836128849,3.655102491378784,True
567,216.1980876626156,4.901759624481201,True
568,201.6815255898744,11.863507270812988,True
569,-6.948072091839438,13.30257511138916,False
570,275.3929752677599,50.12513732910156,True
571,171.36248014731694,3.5663366317749023,True
572,207.13234445827032,2.0110859870910645,True
573,-37.984730265819685,5.08039665222168,False
574,294.5800117876157,2.4135496616363525,True
575,285.0024700792111,3.19736647605896,True
576,-227.91824099652308,4.696748733520508,True
577,-37.54436667234705,2.633026361465454,False
578,-45.76455082919555,11.793421745300293,False
579,-19.670733113544316,5.868971347808838,True
580,252.0146687957304,52.11731719970703,True
581,226.3530665702312,3.187230110168457,True
582,279.5651420383383,5.938616752624512,True
583,220.11014503440822,10.705936431884766,True
584,203.35866413557318,67.17189025878906,True
585,276.6119796641664,2.3341803550720215,True
586,267.22298459219553,8.794925689697266,True
587,-43.90726373385957,2.0214245319366455,False
588,270.44478841603524,4.271482467651367,True
589,142.7112811784581,2.743239402770996,True
590,262.2170931517844,61.930233001708984,True
591,221.69521398695997,28.014204025268555,True
592,199.23284968793666,7.07703971862793,True
593,256.1783631250209,5.350034236907959,True
594,218.38810362094495,4.069035530090332,True
595,220.23041454507157,4.584648132324219,True
596,158.5448297321668,29.535289764404297,True
597,209.69662111661899,3.423551559448242,True
598,261.58799429484446,12.597023963928223,True
599,233.47576301618196,1.8915536403656006,True
600,248.76295860494125,13.911540985107422,True
601,-44.48776267198189,2.598771810531616,False
602,-28.187838324893693,5.0435028076171875,False
603,232.0150090443706,31.54903221130371,True
604,-165.6615479194893,8.270907402038574,True
605,259.7154653881055,6.323554515838623,True
606,244.91340392281623,2.686211109161377,True
607,198.054350659369,3.3080577850341797,True
608,260.0167115396649,8.243978500366211,True
609,246.34450528016114,5.223147392272949,True
610,242.9088011962495,3.5383219718933105,True
611,-5.132219818690345,2.2723543643951416,True
612,4.537855157426293,50.37660217285156,False
613,237.06204729719724,4.605063438415527,True
614,220.98290044705567,18.322364807128906,True
615,278.3261001282124,2.071767807006836,True
616,258.14368423136796,6.977343559265137,True
617,260.8789212444517,5.498802185058594,True
618,252.86122055455155,2.5435678958892822,True
619,246.02035915521884,2.046976327896118,True
620,284.2301846114551,4.264413833618164,True
621,266.6615285315229,28.595327377319336,True
622,253.63262682440472,2.7461235523223877,True
623,255.28650447532763,15.478729248046875,True
624,254.24096231351848,2.971393346786499,True
625,298.47469777135245,4.101585388183594,True
626,263.58432543107074,17.394746780395508,True
627,261.4905607174825,3.6839559078216553,True
628,240.72111774365456,3.4105327129364014,True
629,-183.68118206672415,50.031898498535156,True
630,-192.41851810670227,2.517953395843506,True
631,272.40764232708705,4.205897331237793,True
632,234.61694753826436,10.724774360656738,True
633,196.10122991929018,52.20072937011719,True
634,249.241011855172,7.215425968170166,True
635,234.53697221095683,6.442292213439941,True
636,-264.6336678326329,2.940868854522705,True
637,274.1535108797316,2.2958853244781494,True
638,293.90190408246406,12.469195365905762,True
639,257.04426542597537,3.4637250900268555,True
640,259.2454665724737,4.73136043548584,True
641,264.0051994556703,2.6292881965637207,True
642,201.7627042048489,2.3416860103607178,True
643,264.0154630239032,2.902787446975708,True
644,222.74635334887847,3.086545705795288,True
645,249.12656937446195,3.1573376655578613,True
646,253.91667474812664,2.8718605041503906,True
647,287.1416319088977,10.680112838745117,True
648,251.21670872320007,51.91062927246094,True
649,224.76319840046307,1.5958895683288574,True
650,248.9658044021423,3.0779924392700195,True
651,189.5601837929147,33.623714447021484,True
652,182.01924839023567,11.515813827514648,True
653,256.37786775808485,3.158734083175659,True
654,203.99188560952115,12.638943672180176,True
655,245.7091858877584,18.191205978393555,True
656,252.07347542870102,2.641040086746216,True
657,223.7775695833301,1.157221794128418,True
658,252.7822434452196,4.9417548179626465,True
659,264.5358277088983,15.605911254882812,True
660,-130.3883364841527,17.720266342163086,True
661,271.8769873478416,2.9742746353149414,True
662,268.3557080836694,2.889484167098999,True
663,-7.67391385521787,3.943350076675415,False
664,188.59953625411276,0.8352051973342896,True
665,245.74383091045323,1.800752878189087,True
666,197.12493884706524,81.48352813720703,True
667,220.9690719048167,8.877532958984375,True
668,-212.0054559401469,23.65233039855957,True
669,268.07841022835044,3.0553698539733887,True
670,251.2046968112598,2.191401720046997,True
671,-109.95531292865098,4.542009353637695,True
672,219.5952586176369,2.023709535598755,True
673,217.42649553568958,4.20591926574707,True
674,256.10203073250744,12.435067176818848,True
675,253.5639716102223,2.4992525577545166,True
676,272.90649971291464,13.229167938232422,True
677,271.0913259631691,1.8098335266113281,True
678,252.46042365934545,55.302635192871094,True
679,249.69051969123987,3.6678991317749023,True
