Episode,Reward,Loss,Average_loss,Ema_loss,Q_Targets,Q_Expected,Done
50,-249.10438147553344,89.96109771728516,81.4815429842808,58.28798067232569,-3.482448101043701,-2.737985372543335,True
51,-100.76061516604375,185.34375,80.85595403557825,58.454732043242906,-4.058844089508057,-2.749552011489868,True
52,-379.68272696512184,59.2856330871582,80.08997604323788,58.33120178787048,-3.534790515899658,-3.1618590354919434,True
53,-144.23382042037562,5.45281982421875,79.63567971701497,58.6125344456239,-2.349320411682129,-2.166583776473999,True
54,-164.86209934413748,93.05302429199219,79.24407741939444,58.621733286684794,-1.5697625875473022,-2.4108917713165283,True
55,-282.2880248274241,131.34950256347656,78.0325759275497,58.24440784303244,-3.07183837890625,-2.168994903564453,True
56,-230.4360154667336,2.167156934738159,75.788762516324,57.75446092390194,-1.2495585680007935,-1.2165814638137817,True
57,-202.33203577101153,27.324419021606445,75.53822417879793,57.62837224774301,-2.4339582920074463,-3.4592623710632324,True
58,-119.00289116658885,2.9152517318725586,75.26854400442674,57.61854261127832,-1.5621514320373535,-1.7413649559020996,True
59,-228.55180617067126,38.12078857421875,74.39037262770803,56.877236114144885,-2.4311344623565674,-2.3261563777923584,True
60,-284.9891846674533,28.9241943359375,72.25790087913457,55.10640178928802,-1.2805837392807007,-2.2615349292755127,True
61,-54.34867136243989,135.9239501953125,71.64138766140927,54.552847667286215,-2.6860005855560303,-3.56170916557312,True
62,-261.06841086158755,3.53005051612854,70.30466173853681,53.1883592844247,-1.2329034805297852,-1.7727464437484741,True
63,-205.8664729895922,6.649434566497803,70.0699968156802,53.106290526075846,-2.0569140911102295,-2.531564474105835,True
64,-106.62313513707227,13.324338912963867,69.78612245457187,53.04968020732431,-1.3708959817886353,-2.1584670543670654,True
65,-106.33266893001075,2.6983580589294434,69.42486780081681,52.651975123540105,-0.3789716958999634,-0.7444564700126648,True
66,-293.1354705554709,30.99711799621582,68.9501255969198,51.99753546155895,-2.2628111839294434,-1.9683152437210083,True
67,-289.59705534017405,31.110746383666992,68.40439251581827,51.52186954375898,-2.636639356613159,-2.3098886013031006,True
68,-136.6034009131511,48.41516876220703,67.59256862158146,50.79833490744009,-2.5538527965545654,-2.351539134979248,True
69,-268.4881246708886,29.624113082885742,66.65465423068343,49.81550201412042,-1.6756858825683594,-2.4498515129089355,True
70,-60.244772680832725,42.96738815307617,66.17661053849798,49.55217637966871,-3.1999638080596924,-2.558234691619873,True
71,-163.4543079046503,4.632589817047119,65.07214003081187,48.42788984206658,-1.1008697748184204,-1.5217057466506958,True
72,-140.721509966471,3.661560535430908,64.44967076429381,47.77857039178079,-1.2405577898025513,-1.8472777605056763,True
73,-258.7481548811735,72.50128936767578,64.19143792844955,47.50848610094229,-2.313624143600464,-1.9106625318527222,True
74,-120.43140530902535,6.855722427368164,63.84427577633607,47.12629990563989,-2.1531665325164795,-2.620253801345825,True
75,-252.43187456380622,35.15582275390625,63.50833510330745,47.072481942600405,-2.7888176441192627,-2.409733295440674,True
76,-298.52503052882537,7.807301044464111,62.88457289819958,46.39090468514127,-1.5637770891189575,-2.0937042236328125,True
77,-349.8538396398285,31.75669288635254,62.4522262701099,45.821178167371954,-2.2395002841949463,-1.8475501537322998,True
78,-84.2996085017771,5.6925177574157715,61.85002186162616,45.17766562375995,-1.6946831941604614,-2.063380479812622,True
79,-78.58887709145922,42.48457336425781,61.59061492816082,44.82461422258572,-1.8935798406600952,-1.6423261165618896,True
80,-85.67896546324674,106.23668670654297,61.11152784601797,44.032295533176736,-1.2294083833694458,-2.5483076572418213,True
81,-162.4105688738906,36.189632415771484,60.38879029509759,43.152049201127525,-2.017261505126953,-2.131704092025757,True
82,-350.92500640945366,94.78142547607422,59.81337371647034,42.345815766826306,-2.9199209213256836,-2.8171935081481934,True
83,-78.73460865712224,43.57004165649414,59.544910705597,41.97891697282908,-2.2601985931396484,-1.9338303804397583,True
84,-156.57499323407274,12.868663787841797,58.874459033431606,40.87524767157957,-2.224093437194824,-2.523899555206299,True
85,-187.02666097569409,32.74191665649414,58.21875490372521,40.40807806073945,-3.21899151802063,-3.2219200134277344,True
86,-291.63305698451444,94.44355010986328,57.83370087466802,39.87503961690604,-3.979243755340576,-2.732537269592285,True
87,-104.61027274414164,12.712800025939941,57.489507216778065,39.61368311707216,-3.121857166290283,-4.119160175323486,True
88,-217.470192112252,2.956937074661255,56.98172360613121,38.948446866874995,-1.0774143934249878,-1.1998462677001953,True
89,-421.4822438555983,3.234938383102417,56.72444767460534,38.47059337437796,-1.5655869245529175,-1.775749921798706,True
90,-59.28332075926032,2.7712457180023193,56.429313479944895,38.19466239076772,-1.5108839273452759,-1.4815131425857544,True
91,-49.78812616646559,3.180798053741455,55.99384428180638,37.54688663240702,-1.837654948234558,-1.5896350145339966,True
92,-245.46338601444708,12.732208251953125,55.84339883248864,37.52493084576423,-2.103921413421631,-2.7019095420837402,True
93,-28.644512742020737,37.21481704711914,55.59730475882093,37.43479744335545,-1.6712254285812378,-2.493011474609375,True
94,-109.2660351572469,2.3179330825805664,55.25791400631692,37.43003986901362,-0.9361962676048279,-1.0206469297409058,True
95,-129.03836206388667,4.738808631896973,55.01747065054196,36.96203052129864,-0.9572784304618835,-0.5239421129226685,True
96,-214.78892388578697,92.31621551513672,54.2007061020397,35.7915824298253,-1.1275452375411987,-2.285315752029419,True
97,-210.8013908727965,2.587878942489624,53.91740051263322,35.757704729889504,-1.218458890914917,-1.417088270187378,True
98,-175.849618119051,93.81739807128906,53.36850410326699,35.01982298977511,-1.9313143491744995,-1.2857613563537598,True
99,-72.3821401575055,4.503148555755615,53.14350408017845,34.616102215830566,-2.41373348236084,-2.768866539001465,True
100,-39.239076950353734,143.21066284179688,52.99700111691091,34.70616625300426,-5.029624938964844,-3.694169759750366,True
101,-146.5375030029818,48.81266403198242,52.66351751380691,34.291105074032934,-1.499796986579895,-0.9129593968391418,True
102,-116.14698431680713,7.357349872589111,52.25630891883061,33.796921719557176,-1.7461458444595337,-2.0077054500579834,True
103,-192.5180861475752,2.643486261367798,51.6908952263485,33.17126131581441,-1.6290168762207031,-1.6715409755706787,True
104,-119.63426544885716,28.625450134277344,0,31.856788658494576,0,0,False
105,-38.30745507311169,49.42247009277344,49.91921144322625,31.470400326250612,-1.7943373918533325,-1.3688966035842896,True
106,-368.8847000599375,105.47545623779297,49.395363020786995,30.76913607597797,-3.1312813758850098,-2.0364606380462646,True
107,-125.4544597123769,4.738195896148682,48.81041570959999,29.65452091432103,-1.5823906660079956,-1.964356541633606,True
108,-140.70399042893933,9.098855972290039,48.68492506360108,30.04364264313455,-3.2494053840637207,-4.047715663909912,True
109,-130.03092451665884,26.730609893798828,48.06062833203361,29.179567016593346,-2.0475378036499023,-1.8983815908432007,True
110,-150.68153015150335,17.240741729736328,47.966454418754935,29.37504268613212,-1.9734545946121216,-2.187614917755127,True
111,-85.66888768918244,64.44970703125,47.60165504474569,29.085664441245555,-1.0245237350463867,-0.3607516288757324,True
112,-151.8976434037354,11.476326942443848,46.82462065182069,27.73317891644903,-4.869136333465576,-4.2591986656188965,True
113,-339.9303918589276,2.916668653488159,45.99345576790166,26.647356521037057,-0.559537947177887,-0.9333919286727905,True
114,-152.0990376955363,9.28879451751709,45.790488079161946,26.522583354429727,-0.3673219084739685,-0.2494059056043625,True
115,-51.641447082615,5.672060012817383,45.39689718997109,25.83690743468161,-1.8257383108139038,-1.7468054294586182,True
116,-9.218440994309923,8.693456649780273,0,25.135818065821145,0,0,False
117,-54.6967633196644,28.4394474029541,44.17330560122678,25.0546582450783,-2.5016231536865234,-3.235765218734741,True
118,-201.8666756700271,1.8568284511566162,44.00793335835773,24.974666382308694,-0.4896748661994934,-0.5299159288406372,True
119,-253.26350108898106,9.281167030334473,43.576876567394194,24.819366719146547,-2.401045083999634,-2.760179042816162,True
120,-14.351034450240661,40.28409957885742,43.42897105233632,24.619093466133368,-2.2708349227905273,-1.6455613374710083,True
121,-304.98891808567106,8.080860137939453,43.22103394416868,24.33029996659793,-1.0985573530197144,-0.8268061876296997,True
122,-54.177177633990425,2.3282175064086914,42.99323370853879,24.34714488103327,-0.3285263478755951,-0.5437036752700806,True
123,-87.07793508813059,40.05155563354492,42.711682078060534,24.228599138724853,-3.6046481132507324,-3.381673574447632,True
124,-91.28360300399603,5.126181125640869,42.44812865076793,24.119317625819846,-1.4950180053710938,-1.5232577323913574,True
125,-63.82301618491889,5.167864799499512,42.30700643342899,24.05718018037531,-0.6199010610580444,-0.4805402159690857,True
126,-48.67004895787827,26.370601654052734,42.037477412763174,23.575904964799015,-2.1281514167785645,-1.5452992916107178,True
127,-31.43848178574521,10.33447265625,41.77327268614086,23.20586500131861,-3.0538291931152344,-2.8798000812530518,True
128,-154.01670000797395,19.785289764404297,41.4187866005352,22.84491286355764,-1.8662480115890503,-2.505544424057007,True
129,-211.00457330768646,2.544373035430908,41.19138664425129,22.44277373845102,0.3262473940849304,0.25051406025886536,True
130,-95.8014907325479,7.623366355895996,41.00114562956457,22.517444227252735,-1.4137117862701416,-1.6649171113967896,True
131,-207.57519447646257,17.02200698852539,40.38513162922866,21.433744553087433,-2.4364173412323,-2.2255735397338867,True
132,-218.96908663325934,2.1752607822418213,39.990935942026624,21.233934426739246,-0.7069653272628784,-0.9750604033470154,True
133,-291.42154808872857,17.612653732299805,39.48941221677675,20.598655177864572,-3.5079405307769775,-4.072771072387695,True
134,-48.817585745429994,35.12294006347656,0,20.152930442232414,0,0,False
135,-79.58262592604925,3.1346757411956787,38.59598461872411,19.96064957522273,-0.39860454201698303,-0.37596991658210754,True
136,-278.2758848299806,10.81800651550293,38.38687346884827,19.596734595976386,-3.007957696914673,-3.11954402923584,True
137,-16.134661303390097,5.381831169128418,0,19.865402514712333,0,0,False
138,-90.91117842664262,3.6213510036468506,37.614443082151034,19.470120497231413,-0.7296273708343506,-0.8439133763313293,True
139,-218.69070946618058,114.88534545898438,37.431559493763494,19.55107837732374,-1.3591487407684326,-2.1541402339935303,True
140,-291.3380532897203,5.305243968963623,37.200994265569044,19.370695810840445,-2.454923391342163,-2.735767364501953,True
141,-289.4697283792957,4.871565341949463,36.86885003788362,19.489401047864657,-4.148379325866699,-4.196610450744629,True
142,-103.92171318557885,40.76759338378906,36.72281025441729,19.12158152113873,-3.8181591033935547,-3.4336705207824707,True
143,-200.97369779907172,15.272501945495605,36.56440427316214,18.927918361109132,-2.3150758743286133,-1.7217775583267212,True
144,-101.24150698852783,3.143484354019165,36.303509485208025,18.560979395468383,-1.504826307296753,-1.4548784494400024,True
145,-11.452366998587458,88.56761169433594,0,18.438594207551546,0,0,False
146,-249.1099260179073,25.481332778930664,35.64543596777366,18.271144983627536,-1.3673073053359985,-1.7576355934143066,True
147,-206.2913264303432,7.055680274963379,35.25797103797588,18.281348589804427,-0.802485466003418,-1.2524454593658447,True
148,-40.904147316125574,70.32554626464844,35.15693924207323,18.42265016479748,-2.9149866104125977,-1.827123999595642,True
149,-34.25524001643119,5.387231349945068,0,17.97639157747185,0,0,False
150,-96.20580293475707,9.01478099822998,34.56398161750686,17.66738347908587,-4.260006904602051,-4.231096267700195,True
151,-36.48387946287164,4.116616725921631,34.40450380323779,17.470189032099395,-1.647204875946045,-1.5216001272201538,True
152,-258.5904674546738,5.157519340515137,34.01977202128189,16.92111910621558,-0.11825520545244217,-0.33843353390693665,True
153,-246.629965602186,11.864205360412598,33.86156097037771,16.606658819007336,-4.509225845336914,-4.426755905151367,True
154,63.78741410195442,11.408252716064453,0,16.52847472390061,0,0,False
155,-5.316014531610989,5.803543567657471,33.31060806773104,16.538036951864314,-1.5297044515609741,-1.790824294090271,True
156,37.100847583318554,42.285606384277344,0,16.130592881768738,0,0,False
157,-19.29491651672645,10.380023956298828,0,15.830217458352793,0,0,False
158,-64.43692303665264,9.666884422302246,32.37222952402103,15.704804351335659,-2.1649742126464844,-1.5265710353851318,True
159,-193.6364549065118,48.95357894897461,32.28668798110934,15.755235892119847,-2.1593146324157715,-1.353204607963562,True
160,-26.500740705667788,6.858804702758789,0,16.778453973310857,0,0,False
161,-31.666624494170435,6.888040542602539,0,16.166519084616617,0,0,False
162,14.22540520215764,6.191338539123535,0,15.957312640336948,0,0,False
163,-59.17130057767532,5.338813781738281,31.239160430346715,15.990188565067287,1.0812808275222778,0.9792778491973877,True
164,-94.24049770514932,3.9786980152130127,31.076141453375694,15.637274697852659,-1.4553512334823608,-1.2247015237808228,True
165,33.35961531649381,6.242012977600098,0,15.255356387372794,0,0,False
166,1.964597983725229,4.771964073181152,0,14.783507128478673,0,0,False
167,-4.2841946494235685,12.650221824645996,30.28913985697318,14.89062751709353,-0.6973183751106262,-0.8153499960899353,True
168,-124.24007922412657,2.755697011947632,0,14.299815991979203,0,0,False
169,-119.056031691535,4.625759124755859,0,14.748606817727314,0,0,False
170,-121.01336219379368,4.958120346069336,0,14.565755717728212,0,0,False
171,-104.79477326895163,8.562226295471191,0,13.83492272006741,0,0,False
172,-75.82680030939451,2.8523781299591064,0,13.227313128148698,0,0,False
173,-122.34281595610906,27.93378448486328,0,12.972719796398541,0,0,False
174,-55.68064324994865,2.6129748821258545,0,13.185395893872132,0,0,False
175,-36.00710197324264,17.48822593688965,0,13.02074788548017,0,0,False
176,-98.1646917735967,15.438594818115234,0,13.295611022220486,0,0,False
177,-63.462367042556636,6.239526271820068,0,12.561482221836515,0,0,False
178,-126.5640905935829,12.593244552612305,27.368729789535468,12.454661680763719,2.078266143798828,1.4051017761230469,True
179,-64.32385197882901,6.600503921508789,0,12.158263399665085,0,0,False
180,-75.23251425593374,11.456548690795898,0,12.375783461222788,0,0,False
181,-84.1195142400967,1.8278402090072632,0,12.018894537362561,0,0,False
182,-106.48812895046893,2.659332513809204,0,12.134917137379938,0,0,False
183,-67.29522790932661,8.160924911499023,0,12.14511902042165,0,0,False
184,60.125538902740075,2.5262346267700195,0,12.223302573219282,0,0,False
185,-17.140223901654075,1.44404137134552,0,12.116365058446908,0,0,False
186,-81.45650320986259,2.5353927612304688,0,11.6229983833403,0,0,False
187,-51.05669536603193,12.345220565795898,0,11.333840496963328,0,0,False
188,-8.960212638554367,15.127197265625,0,11.172195071340104,0,0,False
189,-6.240009519978873,4.302121639251709,0,11.401512649045827,0,0,False
190,-65.40032912583243,2.425260543823242,0,11.100415890141399,0,0,False
191,-59.8797076487877,2.879385232925415,0,10.899820654149886,0,0,False
192,-325.10981800438344,4.562803268432617,24.529129657522002,10.893910826403895,3.883608341217041,3.4743523597717285,True
193,-28.986955460739583,2.8959834575653076,0,10.738925141040147,0,0,False
194,-101.1346292534489,3.9435620307922363,0,10.783215013060847,0,0,False
195,18.728704277820377,1.512508511543274,0,10.842740065786918,0,0,False
196,-80.7484143052459,20.73638916015625,0,10.494236578259901,0,0,False
197,-55.06546711146919,4.02441930770874,0,10.478929294594009,0,0,False
198,-81.18903983274826,1.9522463083267212,0,10.301992925266633,0,0,False
199,25.86894246469079,40.544254302978516,0,10.076435367847408,0,0,False
200,-86.3607068763058,4.688053607940674,0,9.679499170958586,0,0,False
201,-117.21148467074518,4.105904579162598,0,9.597899500663814,0,0,False
202,-105.54606171134215,2.1642961502075195,0,9.57329660311799,0,0,False
203,-102.48901132959286,2.770829439163208,0,9.45200294011406,0,0,False
204,-126.16111526289242,3.3803648948669434,0,9.602105696286793,0,0,False
205,-41.4155959959571,21.34432029724121,0,9.866503219987647,0,0,False
206,-123.41562684537037,2.7102837562561035,0,9.994245701319036,0,0,False
207,0.6783631620975168,1.9688258171081543,0,9.75787522959872,0,0,False
208,-50.732820027381806,2.3690836429595947,0,9.047358150709377,0,0,False
209,-42.59148756246615,8.321731567382812,0,9.07083775536026,0,0,False
210,-26.061234462580078,3.341008424758911,0,9.156689065934279,0,0,False
211,-53.08461834292065,6.166508674621582,0,9.754125193738725,0,0,False
212,-2.833644205351809,2.1209871768951416,0,9.837525178945768,0,0,False
213,-58.72364304123383,1.9649627208709717,0,9.936048340411284,0,0,False
214,-53.788811917861956,17.390989303588867,0,10.246955606046884,0,0,False
215,-95.17380404819018,1.6972209215164185,21.164031559867784,10.257096158674917,5.91820764541626,6.040455341339111,True
216,-54.95479028148243,22.338197708129883,0,9.949920208667095,0,0,False
217,-78.23552293115125,13.274209976196289,0,9.770046739104929,0,0,False
218,-88.1239525691374,2.373065948486328,0,10.1932107268516,0,0,False
219,-64.11024990723887,2.054377794265747,0,9.887916124375423,0,0,False
220,1.452140558583712,4.7613043785095215,0,9.73336465172921,0,0,False
221,-46.151854498107056,1.8279857635498047,0,9.502225597467588,0,0,False
222,-47.147642460418524,3.810662031173706,0,8.981037808746485,0,0,False
223,-89.67282517945712,2.093148946762085,0,8.605932538810993,0,0,False
224,167.73150777381574,5.926736354827881,20.137482759919074,8.33919682742963,7.687483787536621,7.865906715393066,True
225,-14.663730210769419,8.345317840576172,0,7.823276621360289,0,0,False
226,-61.125621878968026,2.1817173957824707,0,7.753116631016447,0,0,False
227,-65.21691249067366,2.890314817428589,0,7.393921709098967,0,0,False
228,-36.778710675665884,7.439608097076416,0,7.159688330260648,0,0,False
229,-91.8339487655992,17.911670684814453,0,7.137859174395055,0,0,False
230,-64.17230322173806,1.4342669248580933,0,7.203303807990641,0,0,False
231,-70.59198571632875,2.1731534004211426,0,7.249645986577492,0,0,False
232,-312.5711241442971,2.8898305892944336,19.29677755443471,7.20915282694874,7.274275302886963,7.149684429168701,True
233,-124.65141148826928,1.44001305103302,0,7.239426941902284,0,0,False
234,-82.66726020823928,2.1994569301605225,19.18314424982975,7.40581346831663,7.919052600860596,8.159736633300781,True
235,62.85386703795543,59.74406051635742,0,7.25271131733538,0,0,False
236,-4.991589653550384,1.4474148750305176,0,6.824486231544696,0,0,False
237,-77.0176166909764,2.5184624195098877,0,6.389016279126525,0,0,False
238,-79.32857617734545,3.2767574787139893,0,6.011499287551111,0,0,False
239,-122.7010684875433,2.998317003250122,0,5.884671128933975,0,0,False
240,-40.12109285295457,1.715287446975708,0,5.744066686145418,0,0,False
241,-104.00561926220976,1.3759090900421143,0,5.647532845981581,0,0,False
242,-51.59592289822634,1.5744634866714478,0,5.510105256649431,0,0,False
243,-27.13912733356661,4.534404754638672,0,5.355032317687137,0,0,False
244,-69.5561756489899,2.1613388061523438,0,5.320445052720205,0,0,False
245,-68.63966044331664,8.614704132080078,18.040801296373516,5.378557976378942,6.91995096206665,7.132844924926758,True
246,-60.96257676374038,1.6640948057174683,0,5.182608361419158,0,0,False
247,-29.227654518905467,2.0810608863830566,0,5.04209121443396,0,0,False
248,-18.837807911746157,2.149042844772339,0,4.652539620273971,0,0,False
249,-19.994257235731983,1.7405188083648682,0,4.649445095934835,0,0,False
250,-28.50627717884991,1.308725357055664,0,4.4996003812900485,0,0,False
251,-362.52053786783665,4.2953643798828125,17.432048131418714,4.750719311544658,8.99512767791748,8.519421577453613,True
252,-54.65886341034472,3.075434446334839,0,4.82384604179564,0,0,False
253,-61.82891668515633,1.975856900215149,0,4.556015483269835,0,0,False
254,-62.87656119079611,1.47420072555542,0,4.546110749256727,0,0,False
255,-75.55676652378985,1.1963187456130981,0,4.584049323958419,0,0,False
256,217.07099595273343,1.3857150077819824,16.994699097044105,4.4211415965982805,7.35619592666626,7.374996662139893,True
257,167.21385145961247,1.3700121641159058,16.939015740722176,4.282431740818587,8.900836944580078,8.918423652648926,True
258,-42.374860989693204,1.1002787351608276,0,4.198129755232323,0,0,False
259,-29.571772976835014,2.431333065032959,0,3.954434637109134,0,0,False
260,-27.495382095387942,1.110398292541504,0,3.944730658388216,0,0,False
261,-35.50136777770329,2.2500593662261963,0,3.784686207811966,0,0,False
262,-57.71163777627157,0.9831814169883728,0,3.647981466764773,0,0,False
263,145.37456067435346,3.640035390853882,16.40252324402091,3.6104639680990687,6.41379976272583,6.87611198425293,True
264,-72.76734704574228,12.3031005859375,0,3.6627969508778047,0,0,False
265,15.309264065553936,1.2337697744369507,0,3.42898339235143,0,0,False
266,-59.60567267572182,1.14324152469635,0,3.433381049081691,0,0,False
267,195.6459629422092,2.497760534286499,16.066805303489375,3.4299792132959053,8.42914867401123,8.375134468078613,True
268,-34.68271800883188,2.1466474533081055,0,3.307765644059643,0,0,False
269,-59.62945713657595,0.7619973421096802,0,3.2732073420913017,0,0,False
270,-47.95325275989641,1.3870683908462524,0,3.1425203928444274,0,0,False
271,198.63677297468683,1.3492591381072998,15.718879307509146,2.975474888004602,8.688207626342773,8.716273307800293,True
272,225.0017476595706,0.9713189005851746,15.672508610099994,2.8834926974803303,8.969391822814941,9.116957664489746,True
273,-40.667997223046704,1.124828815460205,0,2.9588379619706493,0,0,False
274,-45.376589652187526,0.7625851035118103,0,2.7820240261424924,0,0,False
275,-34.75813673642453,1.4459187984466553,0,3.1702759393373534,0,0,False
276,-42.71181680241355,2.2483978271484375,0,3.0066483062037164,0,0,False
277,-50.31199674214293,0.95512455701828,0,2.764759434813796,0,0,False
278,282.7094826838078,1.068515658378601,15.216943761306833,2.739648267285012,7.726619720458984,8.03304386138916,True
279,-11.589011156159152,0.7407439947128296,0,2.4349650739204276,0,0,False
280,119.58729884997159,2.0225017070770264,15.072543618129416,2.293703200126591,8.4251708984375,8.167677879333496,True
281,-14.512366561690806,1.4427807331085205,0,2.4537041976614016,0,0,False
282,185.23542681630346,1.2241666316986084,14.931933279286573,2.4071495723146548,6.987368106842041,7.081807613372803,True
283,-41.32155968292359,1.278281331062317,0,2.5050934856208165,0,0,False
284,-62.55108329164294,0.9303510785102844,0,2.4912291980363106,0,0,False
285,187.42201705877284,1.1386613845825195,14.731335756777701,2.4244448128613616,8.864677429199219,8.871224403381348,True
286,-36.72750370919291,2.066418409347534,0,2.700890667129915,0,0,False
287,-23.882542068934836,0.6543688178062439,0,2.4732150203156995,0,0,False
288,-106.51436803656023,85.73190307617188,14.581257169599057,2.7427903188887974,8.183183670043945,7.417378902435303,True
289,-43.26345056351445,4.779110908508301,14.568446956555968,2.7103340955447135,9.021075248718262,8.904102325439453,True
290,-28.667007702316578,0.9781587719917297,0,2.6509737161828264,0,0,False
291,-33.364863132786816,0.6951783299446106,0,2.5056054733772415,0,0,False
292,-190.4733620167022,2.9464964866638184,14.410550405523447,2.584100372040756,8.442320823669434,8.521025657653809,True
